Teacher,Gradebook,Department,Student ID,Student Name,Grade Level,Team,Counselor,Full Year Average,Full Year Letter Grade,FG Average,FG Letter Grade
"Goodman, Janet","MA3600/1 - Honors Geometry, ABC, Per. 2 (FY)",Math,61,"Gaúcho, Ronaldinho",09,,"Casamento, Steven P",0%,B+,88.32,B+
"Goodman, Janet","MA3600/1 - Honors Geometry, ABC, Per. 2 (FY)",Math,69,"Sanz, Alejandro",09,,"Casamento, Steven P",0%,A+,105.45,A+
"Goodman, Janet","MA3600/1 - Honors Geometry, ABC, Per. 2 (FY)",Math,77,"Bale, Gareth",09,,"Casamento, Steven P",0%,B-,80.26,B-
"Goodman, Janet","MA3600/1 - Honors Geometry, ABC, Per. 2 (FY)",Math,91,"Johnson, Dwayne",09,,"Casamento, Steven P",0%,B+,86.91,B+
"Goodman, Janet","MA3600/1 - Honors Geometry, ABC, Per. 2 (FY)",Math,92,"Weeknd, The",09,,"Casamento, Steven P",0%,A-,90.93,A-
"Goodman, Janet","MA3600/1 - Honors Geometry, ABC, Per. 2 (FY)",Math,95,"Fernandez, Jacqueline",09,,"Casamento, Steven P",0%,B+,85.73,B
"Goodman, Janet","MA3600/1 - Honors Geometry, ABC, Per. 2 (FY)",Math,117,"Jackman, Hugh",09,,"Casamento, Steven P",0%,A,95.28,A
"Goodman, Janet","MA3600/1 - Honors Geometry, ABC, Per. 2 (FY)",Math,137,"Locsin, Angel",09,,"Donnelly, Marin",0%,A,91.18,A-
"Goodman, Janet","MA3600/1 - Honors Geometry, ABC, Per. 2 (FY)",Math,163,"Derbez, Eugenio",09,,"Donnelly, Marin",0%,A-,90.9,A-
"Goodman, Janet","MA3600/1 - Honors Geometry, ABC, Per. 2 (FY)",Math,180,"Arjona, Ricardo",09,,"Schneider, Cristina",0%,A,94.42,A
"Goodman, Janet","MA3600/1 - Honors Geometry, ABC, Per. 2 (FY)",Math,189,"Ansari, Aziz",09,,"Schneider, Cristina",0%,A-,88.86,B+
"Goodman, Janet","MA3600/1 - Honors Geometry, ABC, Per. 2 (FY)",Math,200,"Schefter, Adam",09,,"Schneider, Cristina",0%,B+,87.53,B+
"Goodman, Janet","MA3600/1 - Honors Geometry, ABC, Per. 2 (FY)",Math,205,"Anthony, Carmelo",09,,"Schneider, Cristina",0%,A,91.91,A-
"Goodman, Janet","MA3600/3 - Honors Geometry, BCD, Per. 7 (FY)",Math,25,"Mars, Bruno",09,,"Petzold, Alexa",0%,A+,98.39,A+
"Goodman, Janet","MA3600/3 - Honors Geometry, BCD, Per. 7 (FY)",Math,30,"Tendulkar, Sachin",09,,"Petzold, Alexa",0%,A+,96.46,A
"Goodman, Janet","MA3600/3 - Honors Geometry, BCD, Per. 7 (FY)",Math,39,"West, Kanye",09,,"Petzold, Alexa",0%,C-,72.14,C-
"Goodman, Janet","MA3600/3 - Honors Geometry, BCD, Per. 7 (FY)",Math,88,"Hilton, Paris",09,,"Casamento, Steven P",0%,A-,91.61,A-
"Goodman, Janet","MA3600/3 - Honors Geometry, BCD, Per. 7 (FY)",Math,90,"Hanks, Tom",09,,"Casamento, Steven P",0%,A,94.31,A
"Goodman, Janet","MA3600/3 - Honors Geometry, BCD, Per. 7 (FY)",Math,109,"Aguero, Sergio",09,,"Casamento, Steven P",0%,A,95.91,A
"Goodman, Janet","MA3600/3 - Honors Geometry, BCD, Per. 7 (FY)",Math,116,"Gervais, Ricky",09,,"Casamento, Steven P",0%,A-,91.82,A-
"Goodman, Janet","MA3600/3 - Honors Geometry, BCD, Per. 7 (FY)",Math,118,"Degrasse-Tyson, Neil",09,,"Casamento, Steven P",0%,B+,87.39,B+
"Goodman, Janet","MA3600/3 - Honors Geometry, BCD, Per. 7 (FY)",Math,150,"Maya, Luna",09,,"Donnelly, Marin",0%,B+,87.99,B+
"Goodman, Janet","MA3600/3 - Honors Geometry, BCD, Per. 7 (FY)",Math,157,"Noah, Trevor",09,,"Donnelly, Marin",0%,A-,88.38,B+
"Goodman, Janet","MA3600/3 - Honors Geometry, BCD, Per. 7 (FY)",Math,159,"Lamar, Kendrick",09,,"Donnelly, Marin",0%,A+,100.09,A+
"Goodman, Janet","MA3600/3 - Honors Geometry, BCD, Per. 7 (FY)",Math,202,"VanPersie, Robin",09,,"Donnelly, Marin",0%,A,95.14,A
"Kirkby, Kevin M","MA4600/1 - Honors Algebra II with Trigonometry, ABC, Per. 1 (FY)",Math,16,"Fallon, Jimmy",09,,"Petzold, Alexa",0%,A,95.06,A
"Kirkby, Kevin M","MA4600/1 - Honors Algebra II with Trigonometry, ABC, Per. 1 (FY)",Math,26,"Khan, Shah",09,,"Petzold, Alexa",0%,B+,87.77,B+
"Kirkby, Kevin M","MA4600/2 - Honors Algebra II with Trigonometry, ABD, Per. 4 (FY)",Math,9,"Gomez, Selena",09,,"Petzold, Alexa",0%,C,72.58,C
"Kirkby, Kevin M","MA4600/2 - Honors Algebra II with Trigonometry, ABD, Per. 4 (FY)",Math,125,"Sean, Big",09,,"Donnelly, Marin",0%,A-,88.74,B+
"Kirkby, Kevin M","MA4600/2 - Honors Algebra II with Trigonometry, ABD, Per. 4 (FY)",Math,135,"Huck, Luciano",09,,"Donnelly, Marin",0%,B+,89.35,B+
"Uhl, John","MA6404/2 - Honors Computer Science, ABC, Per. 2 (FY)",Math,8,"Kardashian, Kim",09,,"Petzold, Alexa",0%,A+,97.09,A
"Uhl, John","MA6404/2 - Honors Computer Science, ABC, Per. 2 (FY)",Math,9,"Gomez, Selena",09,,"Petzold, Alexa",0%,B+,87.89,B+
"Uhl, John","MA6404/2 - Honors Computer Science, ABC, Per. 2 (FY)",Math,42,"Padukone, Deepika",09,,"Petzold, Alexa",0%,A+,99.32,A+
"Uhl, John","MA6404/2 - Honors Computer Science, ABC, Per. 2 (FY)",Math,83,"Rooney, Wayne",09,,"Casamento, Steven P",0%,A,94.27,A
"Uhl, John","MA6404/2 - Honors Computer Science, ABC, Per. 2 (FY)",Math,90,"Hanks, Tom",09,,"Casamento, Steven P",0%,A+,99.32,A+
"Uhl, John","MA6404/2 - Honors Computer Science, ABC, Per. 2 (FY)",Math,116,"Gervais, Ricky",09,,"Casamento, Steven P",0%,A+,99.52,A+
"Uhl, John","MA6404/2 - Honors Computer Science, ABC, Per. 2 (FY)",Math,118,"Degrasse-Tyson, Neil",09,,"Casamento, Steven P",0%,A+,97.35,A
"Uhl, John","MA6404/2 - Honors Computer Science, ABC, Per. 2 (FY)",Math,141,"Bhagat, Chetan",09,,"Donnelly, Marin",0%,A-,89.54,A-
"Uhl, John","MA6404/2 - Honors Computer Science, ABC, Per. 2 (FY)",Math,150,"Maya, Luna",09,,"Donnelly, Marin",0%,A+,98.06,A
"Uhl, John","MA6404/3 - Honors Computer Science, ACD, Per. 6 (FY)",Math,25,"Mars, Bruno",09,,"Petzold, Alexa",0%,A+,98.87,A
"Uhl, John","MA6404/3 - Honors Computer Science, ACD, Per. 6 (FY)",Math,26,"Khan, Shah",09,,"Petzold, Alexa",0%,A+,96.28,A
"Uhl, John","MA6404/3 - Honors Computer Science, ACD, Per. 6 (FY)",Math,117,"Jackman, Hugh",09,,"Casamento, Steven P",0%,A+,99.6,A+
"Uhl, John","MA6404/3 - Honors Computer Science, ACD, Per. 6 (FY)",Math,125,"Sean, Big",09,,"Donnelly, Marin",0%,A+,96.83,A
"Uhl, John","MA6404/3 - Honors Computer Science, ACD, Per. 6 (FY)",Math,127,"Cole, John",09,,"Donnelly, Marin",0%,A+,100,A+
"Uhl, John","MA6404/3 - Honors Computer Science, ACD, Per. 6 (FY)",Math,200,"Schefter, Adam",09,,"Schneider, Cristina",0%,A+,96.28,A
"Uhl, John","MA6705/1 - Computer Science Principles, ABD, Per. 4 (FY)",Math,46,"Özil, Mesut",09,,"Petzold, Alexa",0%,A+,100.35,A+
"Uhl, John","MA6705/1 - Computer Science Principles, ABD, Per. 4 (FY)",Math,50,"Minaj, Nicki",09,,"Petzold, Alexa",0%,A+,97.18,A
"Uhl, John","MA6705/1 - Computer Science Principles, ABD, Per. 4 (FY)",Math,66,"Dogg, Snoop",09,,"Casamento, Steven P",0%,A+,97.74,A
"Uhl, John","MA6705/1 - Computer Science Principles, ABD, Per. 4 (FY)",Math,87,"Suarez, Luis",09,,"Casamento, Steven P",0%,B,82.61,B
"Uhl, John","MA6705/1 - Computer Science Principles, ABD, Per. 4 (FY)",Math,174,"Cowell, Simon",09,,"Schneider, Cristina",0%,D+,66.54,D+
"Uhl, John","MA6705/1 - Computer Science Principles, ABD, Per. 4 (FY)",Math,177,"Williams, Pharrell",09,,"Schneider, Cristina",0%,A,93.35,A
"Gaeta, Michelle","MA8210/1 - Algebra I, ABD, Per. 3 (FY)",Math,55,"Mathers, Marshall",09,,"Petzold, Alexa",0%,A,94,A
"Gaeta, Michelle","MA8210/1 - Algebra I, ABD, Per. 3 (FY)",Math,86,"Sangalo, Ivete",09,,"Casamento, Steven P",0%,B+,88,B+
"Gaeta, Michelle","MA8210/1 - Algebra I, ABD, Per. 3 (FY)",Math,149,"Raymond, Usher",09,,"Donnelly, Marin",0%,A-,90,A-
"Gaeta, Michelle","MA8210/1 - Algebra I, ABD, Per. 3 (FY)",Math,207,"Montaner, Ricardo",09,,"Schneider, Cristina",0%,A-,90,A-
"Gaeta, Michelle","MA8210/2 - Algebra I, BCD, Per. 7 (FY)",Math,84,"Kutcher, Ashton",09,,"Casamento, Steven P",0%,B,83,B
"Gaeta, Michelle","MA8210/2 - Algebra I, BCD, Per. 7 (FY)",Math,89,"Aguilera, Christina",09,,"Schneider, Cristina",0%,A-,91,A-
"Gaeta, Michelle","MA8210/2 - Algebra I, BCD, Per. 7 (FY)",Math,103,"Knowles, Beyoncé",09,,"Casamento, Steven P",0%,C-,72,C-
"Gaeta, Michelle","MA8210/2 - Algebra I, BCD, Per. 7 (FY)",Math,136,"Kapoor, Sonam",09,,"Donnelly, Marin",0%,A,98,A+
"Gaeta, Michelle","MA8210/2 - Algebra I, BCD, Per. 7 (FY)",Math,140,"Akhtar, Farhan",09,,"Donnelly, Marin",0%,B-,83,B
"Gaeta, Michelle","MA8210/2 - Algebra I, BCD, Per. 7 (FY)",Math,152,"Kimmel, Jimmy",09,,"Donnelly, Marin",0%,A+,99,A+
"Salgado, Robert","MA8911/3 - LLD Modified Mathematics 1, ABD, Per. 3 (FY)",Special Ed,124,"Kapoor, Shraddha",09,,"Donnelly, Marin",0%,B,84.28,B
"Salgado, Robert","MA8911/3 - LLD Modified Mathematics 1, ABD, Per. 3 (FY)",Special Ed,134,"Cena, John",09,,"Donnelly, Marin",0%,A-,91.74,A-
"Salgado, Robert","MA8911/3 - LLD Modified Mathematics 1, ABD, Per. 3 (FY)",Special Ed,148,"Silverman, Sarah",09,,"Donnelly, Marin",0%,A,91.86,A-
"Schwartzman, Brooke","MA8911/5 - LLD Modified Mathematics 1, ABD, Per. 3 (FY)",Special Ed,104,"Coelho, Paulo",09,,"Casamento, Steven P",0%,A-,90.39,A-
"Dore, Ryan","MU1401/1 - Concert Band, ABD, Per. 3 (FY)",Music,40,"Keys, Alicia",09,,"Petzold, Alexa",0%,A,91.8,A-
"Dore, Ryan","MU1401/1 - Concert Band, ABD, Per. 3 (FY)",Music,48,"Iniesta, Andrés",09,,"Petzold, Alexa",0%,A,93.87,A
"Dore, Ryan","MU1401/1 - Concert Band, ABD, Per. 3 (FY)",Music,61,"Gaúcho, Ronaldinho",09,,"Casamento, Steven P",0%,A,95.86,A
"Dore, Ryan","MU1401/1 - Concert Band, ABD, Per. 3 (FY)",Music,71,"Durant, Kevin",09,,"Casamento, Steven P",0%,A,92.86,A
"Dore, Ryan","MU1401/1 - Concert Band, ABD, Per. 3 (FY)",Music,152,"Kimmel, Jimmy",09,,"Donnelly, Marin",0%,C+,78.96,C+
"Dore, Ryan","MU1401/1 - Concert Band, ABD, Per. 3 (FY)",Music,159,"Lamar, Kendrick",09,,"Donnelly, Marin",0%,A+,100,A+
"Dore, Ryan","MU1401/1 - Concert Band, ABD, Per. 3 (FY)",Music,189,"Ansari, Aziz",09,,"Schneider, Cristina",0%,A,93.66,A
"Dore, Ryan","MU1401/2 - Concert Band, ACD, Per. 6 (FY)",Music,10,"Timberlake, Justin",09,,"Petzold, Alexa",0%,A+,97.22,A
"Dore, Ryan","MU1401/2 - Concert Band, ACD, Per. 6 (FY)",Music,69,"Sanz, Alejandro",09,,"Casamento, Steven P",0%,A+,98.33,A+
"Dore, Ryan","MU1401/2 - Concert Band, ACD, Per. 6 (FY)",Music,128,"Jonas, Nick",09,,"Donnelly, Marin",0%,A+,96.73,A
"Dore, Ryan","MU1401/2 - Concert Band, ACD, Per. 6 (FY)",Music,142,"Fry, Stephen",09,,"Donnelly, Marin",0%,A-,91.12,A-
"Dore, Ryan","MU1401/2 - Concert Band, ACD, Per. 6 (FY)",Music,163,"Derbez, Eugenio",09,,"Donnelly, Marin",0%,B,84.61,B
"Elkin, Margarita","MU2403/2 - Chamber Choir, BCD, Per. 8 (FY)",Music,1,"Bieber, Justin",09,,"Petzold, Alexa",0%,A+,99.4,A+
"Elkin, Margarita","MU2403/2 - Chamber Choir, BCD, Per. 8 (FY)",Music,27,"Horan, Niall",09,,"Petzold, Alexa",0%,A+,100,A+
"Elkin, Margarita","MU2403/2 - Chamber Choir, BCD, Per. 8 (FY)",Music,28,"Jenner, Kylie",09,,"Petzold, Alexa",0%,A+,96.32,A
"Elkin, Margarita","MU2403/2 - Chamber Choir, BCD, Per. 8 (FY)",Music,91,"Johnson, Dwayne",09,,"Casamento, Steven P",0%,A+,99.02,A+
"Elkin, Margarita","MU2403/2 - Chamber Choir, BCD, Per. 8 (FY)",Music,133,"Songz, Trey",09,,"Donnelly, Marin",0%,A+,96.95,A
"Elkin, Margarita","MU2403/2 - Chamber Choir, BCD, Per. 8 (FY)",Music,153,"Mix, Little",09,,"Donnelly, Marin",0%,A+,98.77,A+
"Elkin, Margarita","MU2403/2 - Chamber Choir, BCD, Per. 8 (FY)",Music,154,"Beckham, Victoria",09,,"Donnelly, Marin",0%,A+,98.37,A+
"Elkin, Margarita","MU2403/2 - Chamber Choir, BCD, Per. 8 (FY)",Music,195,"Justice, Victoria",09,,"Schneider, Cristina",0%,C-,68,D+
"Elkin, Margarita","MU3710/1 - AP Music Theory, ACD, Per. 5 (FY)",Music,133,"Songz, Trey",09,,"Donnelly, Marin",0%,A,93.58,A
"Eufemia, Frank A","PE1050/3 - Physical Education/Health 9, ABD, Per. 3 (FY)",Phys. Ed. / Health,6,"Musk, Elon",09,,"Petzold, Alexa",,, , 
"Eufemia, Frank A","PE1050/3 - Physical Education/Health 9, ABD, Per. 3 (FY)",Phys. Ed. / Health,11,"Gates, Bill",09,,"Petzold, Alexa",0%,F,0,F
"Eufemia, Frank A","PE1050/3 - Physical Education/Health 9, ABD, Per. 3 (FY)",Phys. Ed. / Health,22,"Kumar, Akshay",09,,"Petzold, Alexa",0%,F,0,F
"Eufemia, Frank A","PE1050/3 - Physical Education/Health 9, ABD, Per. 3 (FY)",Phys. Ed. / Health,31,"Hart, Kevin",09,,"Petzold, Alexa",0%,F,0,F
"Eufemia, Frank A","PE1050/3 - Physical Education/Health 9, ABD, Per. 3 (FY)",Phys. Ed. / Health,44,"Mendes, Shawn",09,,"Petzold, Alexa",0%,F,0,F
"Eufemia, Frank A","PE1050/3 - Physical Education/Health 9, ABD, Per. 3 (FY)",Phys. Ed. / Health,47,"Harris, Neil",09,,"Petzold, Alexa",0%,F,0,F
"Eufemia, Frank A","PE1050/3 - Physical Education/Health 9, ABD, Per. 3 (FY)",Phys. Ed. / Health,59,"Ziegler, Zendaya",09,,"Petzold, Alexa",0%,F,0,F
"Eufemia, Frank A","PE1050/3 - Physical Education/Health 9, ABD, Per. 3 (FY)",Phys. Ed. / Health,60,"Lavigne, Avril",09,,"Petzold, Alexa",0%,F,0,F
"Eufemia, Frank A","PE1050/3 - Physical Education/Health 9, ABD, Per. 3 (FY)",Phys. Ed. / Health,62,"Sharma, Rohit",09,,"Casamento, Steven P",0%,F,0,F
"Eufemia, Frank A","PE1050/3 - Physical Education/Health 9, ABD, Per. 3 (FY)",Phys. Ed. / Health,64,"Martin, Ricky",09,,"Casamento, Steven P",0%,F,0,F
"Eufemia, Frank A","PE1050/3 - Physical Education/Health 9, ABD, Per. 3 (FY)",Phys. Ed. / Health,75,"Rodríguez, James",09,,"Casamento, Steven P",0%,F,0,F
"Eufemia, Frank A","PE1050/3 - Physical Education/Health 9, ABD, Per. 3 (FY)",Phys. Ed. / Health,83,"Rooney, Wayne",09,,"Casamento, Steven P",0%,F,0,F
"Eufemia, Frank A","PE1050/3 - Physical Education/Health 9, ABD, Per. 3 (FY)",Phys. Ed. / Health,88,"Hilton, Paris",09,,"Casamento, Steven P",0%,F,0,F
"Eufemia, Frank A","PE1050/3 - Physical Education/Health 9, ABD, Per. 3 (FY)",Phys. Ed. / Health,99,"Bachchan, Abhishek",09,,"Casamento, Steven P",0%,F,0,F
"Eufemia, Frank A","PE1050/3 - Physical Education/Health 9, ABD, Per. 3 (FY)",Phys. Ed. / Health,100,"Evans, Chris",09,,"Casamento, Steven P",0%,F,0,F
"Eufemia, Frank A","PE1050/3 - Physical Education/Health 9, ABD, Per. 3 (FY)",Phys. Ed. / Health,101,"Ajram, Nancy",09,,"Casamento, Steven P",0%,F,0,F
"Eufemia, Frank A","PE1050/3 - Physical Education/Health 9, ABD, Per. 3 (FY)",Phys. Ed. / Health,115,"Lima, Gusttavo",09,,"Casamento, Steven P",0%,F,0,F
"Eufemia, Frank A","PE1050/3 - Physical Education/Health 9, ABD, Per. 3 (FY)",Phys. Ed. / Health,117,"Jackman, Hugh",09,,"Casamento, Steven P",0%,F,0,F
"Eufemia, Frank A","PE1050/3 - Physical Education/Health 9, ABD, Per. 3 (FY)",Phys. Ed. / Health,129,"Rowling, J.K.",09,,"Donnelly, Marin",0%,F,0,F
"Eufemia, Frank A","PE1050/3 - Physical Education/Health 9, ABD, Per. 3 (FY)",Phys. Ed. / Health,132,"Macfarlane, Seth",09,,"Donnelly, Marin",0%,F,0,F
"Eufemia, Frank A","PE1050/3 - Physical Education/Health 9, ABD, Per. 3 (FY)",Phys. Ed. / Health,135,"Huck, Luciano",09,,"Donnelly, Marin",0%,F,0,F
"Eufemia, Frank A","PE1050/3 - Physical Education/Health 9, ABD, Per. 3 (FY)",Phys. Ed. / Health,136,"Kapoor, Sonam",09,,"Donnelly, Marin",,, , 
"Eufemia, Frank A","PE1050/3 - Physical Education/Health 9, ABD, Per. 3 (FY)",Phys. Ed. / Health,146,"Puyol, Carles",09,,"Donnelly, Marin",0%,F,0,F
"Eufemia, Frank A","PE1050/3 - Physical Education/Health 9, ABD, Per. 3 (FY)",Phys. Ed. / Health,157,"Noah, Trevor",09,,"Donnelly, Marin",0%,F,0,F
"Eufemia, Frank A","PE1050/3 - Physical Education/Health 9, ABD, Per. 3 (FY)",Phys. Ed. / Health,165,"Bastos, Rafinha",09,,"Donnelly, Marin",0%,F,0,F
"Eufemia, Frank A","PE1050/3 - Physical Education/Health 9, ABD, Per. 3 (FY)",Phys. Ed. / Health,171,"Brand, Russell",09,,"Schneider, Cristina",0%,F,0,F
"Eufemia, Frank A","PE1050/3 - Physical Education/Health 9, ABD, Per. 3 (FY)",Phys. Ed. / Health,177,"Williams, Pharrell",09,,"Schneider, Cristina",0%,F,0,F
"Eufemia, Frank A","PE1050/3 - Physical Education/Health 9, ABD, Per. 3 (FY)",Phys. Ed. / Health,179,"Balvin, Jack",09,,"Schneider, Cristina",0%,F,0,F
"Eufemia, Frank A","PE1050/3 - Physical Education/Health 9, ABD, Per. 3 (FY)",Phys. Ed. / Health,185,"Tinelli, Marcelo",09,,"Schneider, Cristina",0%,F,0,F
"Eufemia, Frank A","PE1050/3 - Physical Education/Health 9, ABD, Per. 3 (FY)",Phys. Ed. / Health,191,"Turing, Alan",09,,"Schneider, Cristina",0%,F,0,F
"Eufemia, Frank A","PE1050/3 - Physical Education/Health 9, ABD, Per. 3 (FY)",Phys. Ed. / Health,194,"Bisbal, David",09,,"Schneider, Cristina",,, , 
"Eufemia, Frank A","PE1050/3 - Physical Education/Health 9, ABD, Per. 3 (FY)",Phys. Ed. / Health,196,"Kroos, Toni",09,,"Schneider, Cristina",0%,F,0,F
"Eufemia, Frank A","PE1050/3 - Physical Education/Health 9, ABD, Per. 3 (FY)",Phys. Ed. / Health,205,"Anthony, Carmelo",09,,"Schneider, Cristina",0%,F,0,F
"Eufemia, Frank A","PE1050/6 - Physical Education/Health 9, ABD, Per. 4 (FY)",Phys. Ed. / Health,10,"Timberlake, Justin",09,,"Petzold, Alexa",0%,F,0,F
"Eufemia, Frank A","PE1050/6 - Physical Education/Health 9, ABD, Per. 4 (FY)",Phys. Ed. / Health,13,"Spears, Britney",09,,"Petzold, Alexa",0%,F,0,F
"Eufemia, Frank A","PE1050/6 - Physical Education/Health 9, ABD, Per. 4 (FY)",Phys. Ed. / Health,15,"Shakira, Shakira",09,,"Petzold, Alexa",0%,F,0,F
"Eufemia, Frank A","PE1050/6 - Physical Education/Health 9, ABD, Per. 4 (FY)",Phys. Ed. / Health,24,"Winfrey, Oprah",09,,"Petzold, Alexa",0%,F,0,F
"Eufemia, Frank A","PE1050/6 - Physical Education/Health 9, ABD, Per. 4 (FY)",Phys. Ed. / Health,34,"Wayne, Lil",09,,"Petzold, Alexa",0%,F,0,F
"Eufemia, Frank A","PE1050/6 - Physical Education/Health 9, ABD, Per. 4 (FY)",Phys. Ed. / Health,42,"Padukone, Deepika",09,,"Petzold, Alexa",0%,F,0,F
"Eufemia, Frank A","PE1050/6 - Physical Education/Health 9, ABD, Per. 4 (FY)",Phys. Ed. / Health,54,"Sehwag, Virender",09,,"Petzold, Alexa",0%,F,0,F
"Eufemia, Frank A","PE1050/6 - Physical Education/Health 9, ABD, Per. 4 (FY)",Phys. Ed. / Health,55,"Mathers, Marshall",09,,"Petzold, Alexa",0%,F,0,F
"Eufemia, Frank A","PE1050/6 - Physical Education/Health 9, ABD, Per. 4 (FY)",Phys. Ed. / Health,58,"Alia, Shaandaar",09,,"Petzold, Alexa",0%,F,0,F
"Eufemia, Frank A","PE1050/6 - Physical Education/Health 9, ABD, Per. 4 (FY)",Phys. Ed. / Health,61,"Gaúcho, Ronaldinho",09,,"Casamento, Steven P",0%,F,0,F
"Eufemia, Frank A","PE1050/6 - Physical Education/Health 9, ABD, Per. 4 (FY)",Phys. Ed. / Health,65,"Guetta, David",09,,"Casamento, Steven P",0%,F,0,F
"Eufemia, Frank A","PE1050/6 - Physical Education/Health 9, ABD, Per. 4 (FY)",Phys. Ed. / Health,70,"Kher, Anupam",09,,"Casamento, Steven P",0%,F,0,F
"Eufemia, Frank A","PE1050/6 - Physical Education/Health 9, ABD, Per. 4 (FY)",Phys. Ed. / Health,78,"Sheeran, Ed",09,,"Casamento, Steven P",0%,F,0,F
"Eufemia, Frank A","PE1050/6 - Physical Education/Health 9, ABD, Per. 4 (FY)",Phys. Ed. / Health,92,"Weeknd, The",09,,"Casamento, Steven P",,, , 
"Eufemia, Frank A","PE1050/6 - Physical Education/Health 9, ABD, Per. 4 (FY)",Phys. Ed. / Health,97,"O'Neill, Shaq",09,,"Casamento, Steven P",0%,F,0,F
"Eufemia, Frank A","PE1050/6 - Physical Education/Health 9, ABD, Per. 4 (FY)",Phys. Ed. / Health,119,"Leitte, Claudia",09,,"Casamento, Steven P",0%,F,0,F
"Eufemia, Frank A","PE1050/6 - Physical Education/Health 9, ABD, Per. 4 (FY)",Phys. Ed. / Health,122,"Curtis-Smith, Anne",09,,"Donnelly, Marin",0%,F,0,F
"Eufemia, Frank A","PE1050/6 - Physical Education/Health 9, ABD, Per. 4 (FY)",Phys. Ed. / Health,133,"Songz, Trey",09,,"Donnelly, Marin",0%,F,0,F
"Eufemia, Frank A","PE1050/6 - Physical Education/Health 9, ABD, Per. 4 (FY)",Phys. Ed. / Health,138,"Federer, Roger",09,,"Donnelly, Marin",0%,F,0,F
"Eufemia, Frank A","PE1050/6 - Physical Education/Health 9, ABD, Per. 4 (FY)",Phys. Ed. / Health,141,"Bhagat, Chetan",09,,"Donnelly, Marin",0%,F,0,F
"Eufemia, Frank A","PE1050/6 - Physical Education/Health 9, ABD, Per. 4 (FY)",Phys. Ed. / Health,150,"Maya, Luna",09,,"Donnelly, Marin",0%,F,0,F
"Eufemia, Frank A","PE1050/6 - Physical Education/Health 9, ABD, Per. 4 (FY)",Phys. Ed. / Health,155,"Santana, Luan",09,,"Donnelly, Marin",0%,F,0,F
"Eufemia, Frank A","PE1050/6 - Physical Education/Health 9, ABD, Per. 4 (FY)",Phys. Ed. / Health,168,"Deshmukh, Riteish",09,,"Donnelly, Marin",0%,F,0,F
"Eufemia, Frank A","PE1050/6 - Physical Education/Health 9, ABD, Per. 4 (FY)",Phys. Ed. / Health,180,"Arjona, Ricardo",09,,"Schneider, Cristina",0%,F,0,F
"Eufemia, Frank A","PE1050/6 - Physical Education/Health 9, ABD, Per. 4 (FY)",Phys. Ed. / Health,193,"Oppenheimer, Robert",09,,"Schneider, Cristina",0%,F,0,F
"Eufemia, Frank A","PE1050/6 - Physical Education/Health 9, ABD, Per. 4 (FY)",Phys. Ed. / Health,200,"Schefter, Adam",09,,"Schneider, Cristina",0%,F,0,F
"Bruh, Mathew S","PE1050/10 - Physical Education/Health 9, ACD, Per. 5 (FY)",Phys. Ed. / Health,4,"Ronaldo, Cristiano",09,,"Petzold, Alexa",0%,F,0,F
"Bruh, Mathew S","PE1050/10 - Physical Education/Health 9, ACD, Per. 5 (FY)",Phys. Ed. / Health,5,"Swift, Taylor",09,,"Petzold, Alexa",0%,F,0,F
"Bruh, Mathew S","PE1050/10 - Physical Education/Health 9, ACD, Per. 5 (FY)",Phys. Ed. / Health,12,"Neymar, Rinaldo",09,,"Petzold, Alexa",,, , 
"Bruh, Mathew S","PE1050/10 - Physical Education/Health 9, ACD, Per. 5 (FY)",Phys. Ed. / Health,19,"Bachchan, Amitabh",09,,"Petzold, Alexa",0%,F,0,F
"Bruh, Mathew S","PE1050/10 - Physical Education/Health 9, ACD, Per. 5 (FY)",Phys. Ed. / Health,32,"Crowe, Cameron",09,,"Petzold, Alexa",0%,F,0,F
"Bruh, Mathew S","PE1050/10 - Physical Education/Health 9, ACD, Per. 5 (FY)",Phys. Ed. / Health,33,"Tomlinson, Louis",09,,"Petzold, Alexa",0%,F,0,F
"Bruh, Mathew S","PE1050/10 - Physical Education/Health 9, ACD, Per. 5 (FY)",Phys. Ed. / Health,38,"Tate, Andrew",09,,"Petzold, Alexa",0%,F,0,F
"Bruh, Mathew S","PE1050/10 - Physical Education/Health 9, ACD, Per. 5 (FY)",Phys. Ed. / Health,52,"Rahman, Bill",09,,"Petzold, Alexa",0%,F,0,F
"Bruh, Mathew S","PE1050/10 - Physical Education/Health 9, ACD, Per. 5 (FY)",Phys. Ed. / Health,72,"Dicaprio, Leonardo",09,,"Casamento, Steven P",0%,F,0,F
"Bruh, Mathew S","PE1050/10 - Physical Education/Health 9, ACD, Per. 5 (FY)",Phys. Ed. / Health,73,"Colbert, Stephen",09,,"Casamento, Steven P",0%,F,0,F
"Bruh, Mathew S","PE1050/10 - Physical Education/Health 9, ACD, Per. 5 (FY)",Phys. Ed. / Health,81,"Downey, Robert",09,,"Casamento, Steven P",0%,F,0,F
"Bruh, Mathew S","PE1050/10 - Physical Education/Health 9, ACD, Per. 5 (FY)",Phys. Ed. / Health,85,"Gentili, Danilo",09,,"Casamento, Steven P",0%,F,0,F
"Bruh, Mathew S","PE1050/10 - Physical Education/Health 9, ACD, Per. 5 (FY)",Phys. Ed. / Health,87,"Suarez, Luis",09,,"Casamento, Steven P",0%,F,0,F
